,country,variety,price,points
24301,Argentina,Malbec,18.0,88
24302,US,Cabernet Sauvignon,14.0,88
24303,Italy,Chardonnay,20.0,88
24304,US,Pinot Noir,55.0,88
24305,Italy,Pinot Grigio,20.0,88
24306,Italy,Chardonnay,10.0,85
24307,US,Pinot Noir,40.0,85
24309,US,Pinot Noir,30.0,85
24310,Argentina,Merlot,17.0,85
24311,US,Merlot,30.0,85
24312,Italy,Chardonnay,9.0,85
24313,Greece,White Blend,19.0,85
24314,US,Petite Sirah,12.0,85
24315,US,Rhône-style Red Blend,17.0,85
24316,Italy,Chardonnay,17.0,85
24317,Italy,Pinot Grigio,10.0,85
24318,Italy,Sauvignon Blanc,10.0,85
24321,US,Chardonnay,25.0,85
24323,US,Chardonnay,20.0,85
24324,South Africa,Rosé,16.0,85
24325,US,Grüner Veltliner,15.0,85
24326,US,Chardonnay,17.0,85
24327,South Africa,Cabernet Sauvignon,26.0,85
24328,Greece,Syrah,17.0,85
24329,US,Cabernet Sauvignon,35.0,85
24330,Argentina,Malbec,16.0,85
24336,US,Sauvignon Blanc,23.0,86
24337,France,Chardonnay,26.0,86
24338,France,Sauvignon Blanc,30.0,86
24339,US,Chardonnay,35.0,86
24340,US,Red Blend,23.0,86
24341,US,Red Blend,15.0,86
24342,US,Chardonnay,12.0,86
24343,US,Red Blend,11.0,86
24344,Italy,Syrah,36.0,86
24345,New Zealand,Pinot Noir,20.0,86
24346,Italy,Sangiovese,14.0,86
24347,US,Pinot Noir,24.0,86
24348,New Zealand,Riesling,15.0,86
24349,US,Sauvignon Blanc,16.0,86
24350,France,Pinot Noir,12.0,86
24351,Italy,Sangiovese,24.0,86
24352,Italy,Sangiovese,14.0,86
24353,US,Sauvignon Blanc,20.0,86
24354,US,Chardonnay,11.0,86
24355,Australia,Sauvignon Blanc,15.0,86
24356,US,Zinfandel,19.0,86
24357,New Zealand,Riesling,11.0,86
24358,Italy,Sangiovese,31.0,86
24360,US,Cabernet Franc,22.0,86
24361,France,Sauvignon Blanc,21.0,86
24362,US,White Blend,10.0,86
24363,New Zealand,Sauvignon Blanc,22.0,86
24364,US,Pinot Gris,12.0,86
24365,Italy,Sangiovese,12.0,86
24366,France,Rosé,65.0,88
24367,Portugal,Portuguese Red,8.0,88
24368,France,Rosé,14.0,88
24369,South Africa,Chardonnay,18.0,88
24370,Argentina,Cabernet Sauvignon,10.0,88
24371,Italy,Glera,24.0,88
24372,Italy,Glera,24.0,88
24373,Portugal,Portuguese Red,15.0,88
24374,US,Cabernet Sauvignon,40.0,88
24375,Portugal,Portuguese Red,11.0,88
24376,US,Pinot Gris,20.0,88
24377,Portugal,Portuguese Red,16.0,88
24379,US,Viognier,42.0,88
24380,Portugal,Portuguese White,20.0,88
24381,US,Syrah,25.0,88
24382,US,Pinot Gris,16.0,88
24383,Argentina,Malbec,12.0,88
24384,US,Pinot Noir,34.0,88
24386,US,Sangiovese,18.0,86
24387,US,Chardonnay,25.0,86
24390,France,Rosé,13.0,86
24391,US,Pinot Noir,30.0,86
24392,New Zealand,Chardonnay,17.0,86
24393,US,Cabernet Sauvignon,160.0,86
24394,Italy,White Blend,13.0,86
24395,US,Chardonnay,38.0,86
24396,US,Sauvignon Blanc,13.0,86
24398,France,Rosé,15.0,86
24399,US,Rosé,20.0,86
24400,US,Cabernet Sauvignon,15.0,86
24401,Argentina,Malbec,13.0,86
24402,US,Riesling,11.0,86
24403,New Zealand,Pinot Noir,18.0,86
24405,US,Riesling,8.0,86
24406,Austria,Grüner Veltliner,13.0,86
24407,US,Riesling,25.0,86
24408,US,Riesling,16.0,86
24410,France,Rosé,18.0,86
24411,France,Gewürztraminer,27.0,92
24412,US,Syrah,50.0,92
24413,US,Pinot Noir,45.0,92
24414,US,Pinot Noir,35.0,92
24415,US,Syrah,18.0,92
24416,US,Pinot Noir,50.0,92
24418,US,Pinot Noir,50.0,92
24419,US,Pinot Noir,82.0,92
24420,Italy,Sangiovese,30.0,92
24421,US,Pinot Gris,22.0,92
24422,US,Pinot Noir,45.0,92
24423,France,Bordeaux-style Red Blend,17.0,92
24424,France,Bordeaux-style Red Blend,20.0,92
24425,France,Bordeaux-style Red Blend,65.0,92
24427,France,Bordeaux-style Red Blend,45.0,92
24428,France,Bordeaux-style Red Blend,12.0,92
24429,France,Bordeaux-style Red Blend,29.0,92
24430,France,Bordeaux-style Red Blend,27.0,92
24433,Italy,Sangiovese,55.0,92
24434,France,Gewürztraminer,35.0,92
24435,France,Riesling,30.0,92
24436,France,Riesling,30.0,92
24437,US,Bordeaux-style Red Blend,95.0,92
24438,US,Cabernet Sauvignon,16.0,92
24439,Australia,Shiraz,25.0,92
24440,Spain,Tempranillo,53.0,92
24445,Portugal,Portuguese Red,34.0,93
24448,US,Riesling,28.0,92
24450,US,Bordeaux-style Red Blend,50.0,92
24451,US,Pinot Noir,44.0,92
24452,Spain,Tempranillo,33.0,92
24453,New Zealand,Pinot Gris,23.0,92
24454,Spain,Red Blend,42.0,92
24456,New Zealand,Pinot Noir,55.0,92
24457,US,Pinot Noir,59.0,92
24458,France,Syrah,88.0,92
24459,US,Pinot Noir,39.0,92
24460,US,Cabernet Sauvignon,65.0,92
24461,Portugal,Portuguese Red,22.0,92
24463,US,Pinot Noir,55.0,92
24464,New Zealand,Pinot Gris,25.0,92
24465,Argentina,Red Blend,66.0,92
24466,US,Bordeaux-style Red Blend,115.0,92
24467,US,Chardonnay,35.0,92
24468,Italy,Sangiovese,28.0,92
24469,Italy,Red Blend,24.0,92
24470,US,Pinot Noir,59.0,92
24471,US,Tempranillo,42.0,90
24472,US,Sauvignon Blanc,30.0,90
24473,US,Sauvignon Blanc,16.0,90
24474,US,Chardonnay,30.0,90
24475,Australia,Shiraz,69.0,90
24476,Italy,Nebbiolo,38.0,90
24477,US,Red Blend,30.0,90
24478,Australia,Shiraz,36.0,90
24479,Argentina,Malbec,25.0,90
24480,US,Pinot Noir,42.0,90
24482,US,Merlot,23.0,90
24483,US,Pinot Noir,50.0,90
24484,US,Zinfandel,22.0,90
24485,Portugal,Portuguese Red,36.0,90
24486,US,White Blend,24.0,90
24487,Portugal,Portuguese Red,24.0,90
24488,US,White Blend,16.0,90
24489,US,Pinot Noir,18.0,90
24490,US,Bordeaux-style Red Blend,50.0,90
24491,Australia,Chardonnay,20.0,90
24492,US,Merlot,54.0,90
24493,US,Petite Sirah,40.0,90
24494,US,Syrah,30.0,90
24495,US,Merlot,10.0,90
24496,Australia,Pinot Noir,28.0,90
24498,Australia,Riesling,15.0,90
24499,US,Cabernet Sauvignon,35.0,90
24500,US,Chardonnay,35.0,90
24501,US,Pinot Noir,45.0,92
24502,US,Pinot Noir,65.0,92
24503,US,Pinot Noir,45.0,92
24504,Italy,Sangiovese,65.0,92
24505,France,Sauvignon Blanc,25.0,92
24506,US,Syrah,45.0,92
24507,US,Pinot Noir,52.0,91
24508,US,Pinot Noir,50.0,91
24509,US,Pinot Noir,55.0,91
24510,US,Zinfandel,30.0,91
24511,US,Pinot Noir,58.0,91
24512,Spain,Tempranillo Blend,24.0,91
24514,France,Viognier,72.0,91
24515,US,Syrah,48.0,91
24516,US,Grenache,40.0,91
24517,Italy,Sangiovese,60.0,91
24518,US,Syrah,30.0,91
24519,France,Sauvignon Blanc,50.0,91
24521,US,Cabernet Sauvignon,125.0,91
24522,US,Pinot Noir,30.0,91
24523,Italy,Sangiovese,51.0,91
24524,France,Chardonnay,45.0,91
24525,US,Pinot Noir,60.0,91
24526,France,Sauvignon Blanc,60.0,91
24527,Canada,Merlot,35.0,91
24528,Italy,Sangiovese,58.0,91
24529,Spain,Red Blend,28.0,91
24530,Israel,Rosé,15.0,86
24531,US,Red Blend,32.0,86
24534,US,Cabernet Sauvignon,11.0,86
24535,US,Pinot Noir,22.0,86
24536,US,Riesling,8.0,86
24537,New Zealand,Pinot Noir,20.0,86
24538,US,Merlot,16.0,86
24540,US,Rhône-style Red Blend,25.0,86
24541,New Zealand,Pinot Noir,19.0,86
24542,Israel,Sauvignon Blanc,15.0,86
24543,New Zealand,Pinot Noir,20.0,86
24544,France,Chardonnay,23.0,86
24549,US,Red Blend,17.0,86
24560,France,Gamay,22.0,91
24561,US,Cabernet Sauvignon,25.0,91
24562,Germany,Riesling,28.0,91
24563,US,Chardonnay,37.0,91
24564,Australia,Riesling,19.0,91
24565,US,Pinot Noir,40.0,91
24566,Australia,Sparkling Blend,27.0,91
24568,Australia,Riesling,19.0,91
24570,US,Pinot Noir,35.0,91
24571,Australia,Pinot Noir,30.0,91
24572,US,Chardonnay,55.0,91
24573,Italy,Nebbiolo,50.0,91
24574,Australia,Riesling,40.0,91
24575,Germany,Riesling,39.0,91
24577,Australia,Cabernet Sauvignon,35.0,91
24578,Germany,Pinot Noir,18.0,91
24579,US,Petite Sirah,36.0,91
24580,Spain,Tempranillo,55.0,91
24581,US,Petite Sirah,35.0,91
24583,US,Cabernet Sauvignon,85.0,91
24584,US,Cabernet Sauvignon,52.0,91
24585,Australia,Cabernet Sauvignon,20.0,91
24587,Germany,Riesling,25.0,91
24588,US,Cabernet Sauvignon,135.0,91
24589,France,Gamay,25.0,91
24592,Chile,Sauvignon Blanc,5.0,87
24594,US,Pinot Gris,30.0,87
24595,Chile,Sauvignon Blanc,11.0,87
24596,US,Zinfandel,22.0,87
24597,France,Syrah,13.0,87
24599,Chile,Sauvignon Blanc,12.0,87
24601,Chile,Sauvignon Blanc,15.0,87
24603,South Africa,Chardonnay,10.0,87
24605,New Zealand,Sauvignon Blanc,18.0,87
24607,US,Petite Sirah,45.0,87
24608,US,Syrah,65.0,87
24610,US,Cabernet Sauvignon,26.0,87
24613,France,Bordeaux-style Red Blend,24.0,87
24615,Italy,White Blend,15.0,87
24616,US,Cabernet Sauvignon,30.0,87
24619,US,Syrah,28.0,87
24620,US,Chardonnay,30.0,87
24621,US,Cabernet Sauvignon,20.0,87
24625,New Zealand,Sauvignon Blanc,14.0,87
24627,Chile,Red Blend,25.0,87
24628,US,Pinot Noir,19.0,87
24629,South Africa,Sauvignon Blanc,18.0,87
24630,Chile,Cabernet Sauvignon,14.0,87
24632,New Zealand,Chardonnay,40.0,87
24637,US,Sauvignon Blanc,24.0,87
24638,US,Chardonnay,39.0,87
24639,Chile,Syrah,19.0,87
24641,US,Cabernet Sauvignon,27.0,87
24642,South Africa,Cabernet Sauvignon,35.0,87
24643,US,Syrah,16.0,87
24647,US,Sauvignon Blanc,18.0,88
24648,US,Chardonnay,28.0,88
24649,New Zealand,Sauvignon Blanc,15.0,88
24650,Italy,Sangiovese,17.0,88
24651,US,Sauvignon Blanc,21.0,88
24655,New Zealand,Sauvignon Blanc,18.0,88
24656,New Zealand,Gewürztraminer,12.0,88
24657,France,Chardonnay,44.0,88
24658,US,Chardonnay,17.0,88
24659,Italy,Sangiovese,19.0,88
24660,US,Pinot Noir,35.0,88
24661,Italy,Sauvignon Blanc,19.0,88
24663,Spain,Sauvignon Blanc,22.0,88
24664,Italy,Cabernet Sauvignon,27.0,88
24665,US,Chardonnay,16.0,88
24666,US,Chardonnay,18.0,88
24667,Italy,Sangiovese,40.0,88
24668,Italy,Sangiovese Grosso,50.0,88
24669,New Zealand,Sauvignon Blanc,18.0,88
24670,US,Chardonnay,10.0,88
24671,US,Chardonnay,35.0,88
24672,New Zealand,Riesling,15.0,88
24673,New Zealand,Sauvignon Blanc,15.0,88
24675,France,Chardonnay,42.0,88
24676,US,Pinot Noir,45.0,85
24677,US,Bordeaux-style Red Blend,38.0,85
24679,Spain,Grenache,6.0,85
24680,US,Zinfandel,18.0,85
24681,France,Viognier,30.0,85
24682,US,Pinot Noir,32.0,85
24683,US,Merlot,12.0,85
24685,France,Bordeaux-style Red Blend,23.0,85
24686,France,Bordeaux-style Red Blend,24.0,85
24687,US,Cabernet Sauvignon,24.0,85
24688,Italy,White Blend,10.0,85
24689,US,Merlot,10.0,85
24690,US,Pinot Noir,11.0,85
24691,Portugal,Portuguese White,13.0,85
24692,US,Viognier,27.0,85
24693,US,Chardonnay,13.0,85
24694,US,Viognier,18.0,85
24695,Italy,Pinot Grigio,16.0,85
24696,Spain,Tempranillo,13.0,85
24697,Portugal,Portuguese Red,10.0,85
24698,US,Bordeaux-style Red Blend,56.0,85
24699,Portugal,Portuguese Red,15.0,85
24700,Portugal,Portuguese White,9.0,85
24706,New Zealand,Pinot Noir,39.0,90
24707,Chile,Syrah,21.0,90
24708,US,Rhône-style Red Blend,18.0,90
24709,Italy,Sangiovese Grosso,50.0,90
24710,US,Bordeaux-style Red Blend,40.0,90
24714,US,Pinot Noir,40.0,90
24715,US,Chardonnay,32.0,90
24719,US,Cabernet Sauvignon,25.0,86
24720,US,Bordeaux-style Red Blend,22.0,86
24721,US,Pinot Noir,48.0,86
24722,Chile,Chardonnay,35.0,85
24723,Portugal,Portuguese Red,11.0,85
24724,US,Chardonnay,25.0,85
24725,US,Chardonnay,24.0,85
24726,France,Chardonnay,16.0,85
24727,US,Chardonnay,29.0,85
24729,US,Cabernet Sauvignon,13.0,85
24731,France,Bordeaux-style White Blend,35.0,85
24732,France,Bordeaux-style Red Blend,15.0,85
24733,US,Chardonnay,50.0,85
24737,France,Red Blend,16.0,85
24738,France,Malbec,16.0,85
24739,US,Pinot Noir,43.0,85
24740,US,Pinot Noir,42.0,85
24741,Italy,Pinot Grigio,13.0,85
24742,US,Merlot,20.0,85
24743,US,Syrah,25.0,85
24744,US,Pinot Noir,24.0,85
24745,Chile,Cabernet Sauvignon,19.0,85
24746,France,Gamay,17.0,85
24747,Portugal,Portuguese White,10.0,85
24748,Chile,Syrah,40.0,93
24749,US,Syrah,70.0,93
24750,US,Sparkling Blend,44.0,93
24751,US,Chardonnay,48.0,93
24752,France,Riesling,24.0,93
24753,US,Pinot Noir,58.0,93
24754,US,Pinot Noir,56.0,93
24755,US,Pinot Noir,55.0,93
24756,US,Cabernet Sauvignon,85.0,93
24757,Italy,Red Blend,85.0,93
24758,US,Pinot Noir,68.0,93
24759,France,Pinot Gris,53.0,93
24760,France,Pinot Gris,60.0,93
24762,US,Cabernet Sauvignon,150.0,93
24764,France,Pinot Gris,58.0,93
24765,France,Gewürztraminer,55.0,93
24766,France,Gewürztraminer,55.0,93
24767,US,Zinfandel,62.0,93
24768,US,Cabernet Sauvignon,60.0,93
24769,US,Chardonnay,48.0,93
24770,US,Pinot Noir,65.0,93
24771,US,Zinfandel,38.0,93
24772,US,Zinfandel,33.0,93
24773,US,Sparkling Blend,50.0,93
24774,France,Pinot Noir,260.0,93
24775,US,Pinot Noir,46.0,93
24776,US,Pinot Noir,55.0,93
24779,France,Rosé,14.0,90
24780,France,Rosé,22.0,90
24781,France,White Blend,40.0,90
24782,South Africa,Syrah,26.0,90
24783,US,Sauvignon Blanc,25.0,90
24784,US,Pinot Noir,29.0,90
24785,US,Pinot Noir,40.0,90
24786,US,Cabernet Sauvignon,22.0,90
24787,France,Rosé,35.0,90
24789,Argentina,Bordeaux-style Red Blend,50.0,90
24790,Portugal,Portuguese Red,14.0,89
24791,Portugal,Portuguese Red,15.0,89
24792,US,Pinot Noir,62.0,93
24793,US,Chardonnay,50.0,93
24794,Australia,Shiraz,120.0,93
24795,US,Chardonnay,34.0,93
24796,US,Pinot Noir,60.0,93
24797,US,Chardonnay,40.0,93
24798,France,Bordeaux-style Red Blend,22.0,93
24799,France,Bordeaux-style Red Blend,30.0,93
24801,France,Bordeaux-style Red Blend,42.0,93
24802,France,Bordeaux-style Red Blend,25.0,93
24804,US,Pinot Noir,46.0,93
24805,France,Riesling,46.0,93
24806,France,Riesling,37.0,93
24808,Italy,Sangiovese,50.0,93
24809,US,Pinot Noir,75.0,93
24810,US,Syrah,38.0,93
24811,US,Pinot Noir,35.0,93
24812,US,Pinot Noir,64.0,93
24813,US,Zinfandel,34.0,93
24814,US,Pinot Noir,50.0,93
24815,US,Pinot Noir,50.0,93
24816,US,Cabernet Sauvignon,125.0,93
24817,US,Pinot Noir,42.0,93
24818,US,Pinot Noir,42.0,93
24819,US,Chardonnay,32.0,93
24820,US,Pinot Noir,70.0,93
24821,Italy,Red Blend,70.0,93
24823,Greece,White Blend,17.0,90
24824,US,Riesling,22.0,90
24825,US,Chardonnay,16.0,90
24826,US,Chardonnay,29.0,90
24828,US,Syrah,40.0,90
24831,US,Pinot Noir,47.0,90
24832,US,Cabernet Franc,40.0,90
24833,US,Pinot Noir,50.0,90
24835,US,Pinot Noir,75.0,90
24836,US,Rhône-style Red Blend,55.0,90
24837,US,Zinfandel,29.0,90
24841,France,Gewürztraminer,28.0,90
24842,France,Riesling,30.0,90
24843,France,Gamay,15.0,90
24844,France,Gewürztraminer,37.0,90
24845,US,Gewürztraminer,22.0,90
24846,US,Bordeaux-style Red Blend,35.0,90
24847,US,Zinfandel,28.0,90
24848,US,Red Blend,34.0,90
24849,Italy,Red Blend,39.0,90
24850,Chile,Carmenère,60.0,90
24851,US,Cabernet Sauvignon,90.0,90
24852,Spain,Sauvignon Blanc,10.0,87
24854,US,Red Blend,29.0,87
24855,Chile,Viognier,14.0,87
24856,US,Chardonnay,38.0,87
24857,US,Sauvignon Blanc,25.0,87
24858,US,Syrah,28.0,87
24859,US,Cabernet Sauvignon,23.0,87
24861,US,Chardonnay,21.0,87
24862,US,Cabernet Sauvignon,35.0,87
24864,US,Merlot,20.0,87
24865,Argentina,Malbec,20.0,87
24866,US,Nebbiolo,29.0,87
24867,US,Merlot,24.0,87
24868,France,Rhône-style Red Blend,25.0,87
24872,France,Chardonnay,27.0,85
24873,US,Chardonnay,25.0,85
24874,France,Bordeaux-style Red Blend,13.0,85
24875,US,Cabernet Sauvignon,25.0,85
24877,Italy,Sangiovese,26.0,85
24878,US,Pinot Noir,28.0,85
24879,Chile,Chardonnay,15.0,85
24881,US,Sparkling Blend,14.0,85
24882,Chile,Riesling,13.0,85
24883,Portugal,Portuguese Red,5.0,85
24884,US,Chardonnay,15.0,85
24885,France,Bordeaux-style White Blend,8.0,85
24886,US,Chardonnay,19.0,85
24887,US,Cabernet Sauvignon,36.0,85
24888,US,Bordeaux-style Red Blend,30.0,85
24889,France,Gamay,16.0,85
24890,Chile,Chardonnay,14.0,85
24891,US,Riesling,25.0,85
24893,Portugal,Portuguese Red,12.0,85
24894,Italy,Sparkling Blend,45.0,85
24895,US,Pinot Noir,11.0,85
24896,France,Rosé,10.0,85
24897,France,Pinot Noir,27.0,85
24898,Portugal,Portuguese Red,9.0,85
24899,US,Merlot,13.0,85
24900,US,Cabernet Sauvignon,13.0,85
24904,Argentina,Malbec,12.0,87
24905,US,Cabernet Sauvignon,25.0,87
24906,France,Sparkling Blend,20.0,87
24907,US,Chardonnay,15.0,87
24909,US,Merlot,25.0,87
24911,US,Cabernet Sauvignon,45.0,87
24914,US,White Blend,16.0,87
24915,US,Pinot Noir,30.0,87
24916,US,Riesling,23.0,87
24917,US,Chardonnay,20.0,87
24918,US,Riesling,20.0,87
24920,US,Syrah,36.0,87
24922,US,Sauvignon Blanc,15.0,87
24923,US,Tempranillo,28.0,89
24924,Italy,Pinot Grigio,23.0,89
24925,US,Red Blend,24.0,89
24926,US,Syrah,24.0,89
24927,US,Cabernet Sauvignon,32.0,89
24928,Chile,Malbec,13.0,88
24929,US,Grenache,18.0,88
24930,US,Zinfandel,20.0,88
24931,US,Pinot Noir,35.0,88
24933,France,Rosé,15.0,88
24934,France,Rhône-style Red Blend,14.0,88
24935,France,Rhône-style Red Blend,28.0,88
24936,US,Pinot Noir,30.0,88
24937,France,Rosé,18.0,88
24938,US,Viognier,22.0,88
24940,US,Pinot Noir,55.0,88
24941,Italy,Pinot Grigio,15.0,88
24942,US,Pinot Noir,26.0,88
24943,US,Chardonnay,38.0,90
24944,Portugal,Portuguese White,50.0,90
24945,US,Cabernet Sauvignon,65.0,90
24946,France,Riesling,23.0,90
24947,France,Gewürztraminer,20.0,90
24949,US,Pinot Noir,85.0,90
24951,US,Pinot Noir,40.0,90
24952,Chile,Carmenère,50.0,90
24953,Germany,Riesling,20.0,90
24954,US,Cabernet Sauvignon,90.0,90
24955,US,Zinfandel,35.0,90
24957,US,Merlot,48.0,90
24959,US,Pinot Noir,50.0,90
24961,US,Syrah,25.0,90
24962,US,Zinfandel,22.0,90
24963,France,Sauvignon Blanc,20.0,90
24966,France,Pinot Gris,20.0,90
24968,US,White Blend,42.0,90
24969,US,Chardonnay,30.0,90
24970,US,Zinfandel,39.0,90
24971,US,Sauvignon Blanc,22.0,90
24972,France,Gewürztraminer,22.0,90
24973,US,Syrah,45.0,87
24975,Spain,Sparkling Blend,17.0,87
24976,US,Riesling,14.0,87
24977,US,Syrah,40.0,87
24978,US,Malbec,30.0,87
24979,US,Viognier,23.0,87
24980,Spain,White Blend,30.0,87
24981,US,Cabernet Franc,29.0,87
24982,Chile,Malbec,23.0,87
24983,Italy,Nebbiolo,48.0,87
24985,Chile,Pinot Noir,30.0,87
24986,US,Chardonnay,24.0,87
24987,US,Cabernet Franc,34.0,87
24988,Spain,Tempranillo,12.0,87
24989,US,Pinot Gris,16.0,87
24991,US,Merlot,28.0,87
24992,US,Chardonnay,17.0,87
24993,US,Gewürztraminer,11.0,87
24994,Italy,Barbera,23.0,87
24995,US,Red Blend,20.0,87
24996,Chile,Carmenère,18.0,87
24997,France,Gamay,18.0,87
24998,France,Chardonnay,20.0,87
24999,US,Chardonnay,12.0,87
25000,US,Red Blend,25.0,87
25001,US,Chardonnay,35.0,87
25003,US,Merlot,56.0,93
25004,US,Pinot Noir,56.0,93
25005,US,Pinot Noir,59.0,93
25007,Austria,Grüner Veltliner,74.0,93
25008,France,Bordeaux-style White Blend,40.0,93
25010,US,Sparkling Blend,36.0,93
25011,US,Cabernet Franc,60.0,93
25012,US,Pinot Noir,44.0,93
25013,Chile,Syrah,95.0,93
25014,US,Pinot Noir,70.0,93
25015,Chile,Bordeaux-style Red Blend,78.0,93
25016,Austria,Grüner Veltliner,40.0,93
25017,Italy,Chardonnay,90.0,93
25018,Italy,Sparkling Blend,85.0,92
25019,US,Cabernet Sauvignon,75.0,92
25020,US,Cabernet Sauvignon,60.0,92
25022,France,Gamay,14.0,88
25023,New Zealand,Pinot Noir,32.0,88
25024,Italy,Sangiovese,24.0,88
25025,US,Riesling,15.0,88
25026,France,Rhône-style Red Blend,25.0,88
25027,Italy,Nebbiolo,26.0,88
25028,US,Cabernet Sauvignon,38.0,88
25029,Chile,Chardonnay,50.0,88
25030,Chile,Red Blend,26.0,88
25031,France,Gamay,22.0,88
25032,Italy,Sangiovese,18.0,88
25033,Italy,Red Blend,25.0,88
25034,France,Gamay,14.0,88
25035,France,Gamay,14.0,88
25036,France,Gamay,13.0,88
25037,Austria,Sparkling Blend,29.0,88
25038,US,Pinot Grigio,10.0,88
25039,US,Pinot Gris,16.0,88
25040,Spain,Red Blend,9.0,88
25041,US,Sangiovese,25.0,88
25042,US,Bordeaux-style Red Blend,45.0,88
25043,US,Cabernet Sauvignon,80.0,88
25044,Spain,Sparkling Blend,14.0,88
25045,US,Rosé,18.0,88
25046,US,Chardonnay,30.0,88
25047,US,Cabernet Sauvignon,25.0,88
25048,Italy,Red Blend,20.0,88
25050,US,Chardonnay,29.0,88
25051,France,Rhône-style Red Blend,15.0,88
25052,France,Sauvignon Blanc,10.0,85
25053,US,Pinot Grigio,10.0,85
25054,Portugal,Portuguese White,15.0,85
25056,US,Chardonnay,30.0,85
25057,Portugal,Portuguese White,9.0,85
25058,US,Cabernet Sauvignon,48.0,85
25059,France,Cabernet Sauvignon,10.0,85
25060,US,Zinfandel,55.0,85
25061,US,Red Blend,15.0,85
25062,US,Cabernet Franc,27.0,85
25064,Portugal,Portuguese Red,10.0,85
25065,Portugal,Portuguese White,10.0,85
25066,US,Chardonnay,10.0,85
25069,France,Bordeaux-style Red Blend,20.0,85
25070,France,Sauvignon Blanc,16.0,85
25071,France,Bordeaux-style Red Blend,28.0,85
25072,Chile,Carmenère,11.0,85
25073,France,Bordeaux-style Red Blend,49.0,85
25074,France,White Blend,10.0,85
25076,Chile,Pinot Noir,15.0,85
25077,France,Sparkling Blend,22.0,85
25078,US,Red Blend,14.0,85
25079,US,Sauvignon Blanc,19.0,85
25082,France,Rosé,15.0,87
25083,France,Red Blend,11.0,87
25084,France,Pinot Noir,12.0,87
25085,US,Viognier,20.0,87
25086,Argentina,Cabernet Sauvignon,19.0,87
25087,US,Sauvignon Blanc,18.0,87
25089,New Zealand,Pinot Gris,14.0,87
25090,Italy,White Blend,38.0,87
25091,US,Cabernet Sauvignon,12.0,87
25092,Argentina,Chardonnay,20.0,87
25093,US,Pinot Noir,55.0,87
25094,France,Chardonnay,13.0,87
25096,US,Zinfandel,32.0,87
25097,US,Rosé,10.0,87
25098,France,Rosé,12.0,87
25099,US,Petite Sirah,45.0,87
25100,US,Pinot Noir,35.0,87
25101,US,Red Blend,19.0,87
25102,Spain,Tempranillo,23.0,87
25105,Italy,Nebbiolo,214.0,87
25106,Italy,Red Blend,19.0,87
25107,France,Chardonnay,12.0,87
25108,New Zealand,Pinot Noir,23.0,87
25110,US,Chardonnay,13.0,87
25111,France,Pinot Noir,7.0,87
25120,Argentina,Rosé,9.0,86
25121,US,Rhône-style Red Blend,27.0,86
25122,US,Pinot Gris,22.0,86
25123,Argentina,Malbec,18.0,86
25125,Italy,Pinot Grigio,16.0,86
25126,US,Chardonnay,11.0,86
25127,US,Chardonnay,32.0,86
25128,Spain,Tempranillo,23.0,86
25130,US,Rhône-style Red Blend,19.0,86
25138,US,Zinfandel,35.0,86
25139,France,Bordeaux-style Red Blend,14.0,86
25140,US,Red Blend,36.0,86
25141,France,Champagne Blend,45.0,88
25142,France,Champagne Blend,52.0,88
25144,US,Pinot Noir,45.0,88
25145,US,Sparkling Blend,28.0,88
25146,France,Champagne Blend,50.0,88
25148,US,Pinot Noir,40.0,88
25149,Italy,Chardonnay,47.0,88
25150,Portugal,Portuguese White,15.0,88
25151,US,Viognier,18.0,88
25152,Spain,Tempranillo,24.0,88
25154,Spain,Tempranillo,24.0,88
25156,Italy,Red Blend,45.0,88
25157,Germany,Riesling,20.0,88
25158,Germany,Riesling,17.0,88
25160,Portugal,Portuguese White,21.0,88
25161,US,Pinot Noir,28.0,88
25162,Italy,Sparkling Blend,34.0,88
25163,France,Pinot Noir,80.0,88
25164,US,Sparkling Blend,60.0,88
25165,US,Pinot Noir,18.0,88
25166,France,Champagne Blend,45.0,88
25167,France,Champagne Blend,45.0,88
25168,US,Pinot Noir,17.0,88
25169,US,Riesling,21.0,88
25170,US,Pinot Noir,40.0,88
25171,Argentina,Red Blend,17.0,88
25172,US,Syrah,24.0,88
25173,US,Cabernet Franc,27.0,88
25174,US,Sangiovese,30.0,88
25175,New Zealand,Pinot Gris,25.0,88
25176,US,Cabernet Sauvignon,26.0,88
25178,US,Cabernet Sauvignon,85.0,88
25179,US,Bordeaux-style Red Blend,22.0,88
25183,US,Sauvignon Blanc,10.0,88
25184,France,Rosé,30.0,88
25188,US,Cabernet Sauvignon,15.0,88
25189,US,Chardonnay,51.0,88
25190,US,Petite Sirah,24.0,88
25191,US,Merlot,24.0,88
25192,Argentina,Sparkling Blend,19.0,88
25193,France,Red Blend,20.0,88
25194,US,Cabernet Sauvignon,26.0,88
25195,US,Pinot Noir,20.0,88
25196,US,Cabernet Sauvignon,45.0,88
25198,US,Rhône-style Red Blend,27.0,88
25199,US,Merlot,52.0,88
25200,US,Syrah,36.0,92
